propuesta;estado_inscripcion;fecha_ultimo_examen;anio_ultima_reinscripcion;regular;segundo_anio;rango_promedios;examenes_1er_semestre;avance_ingreso;avance_1er_semestre;avance_carrera
135;Aceptado;;2021.0;S;N;Medio;N;0.5;0.0;0.05
135;Aceptado;;2021.0;S;N;Alto;N;0.5;0.0;0.05
135;Aceptado;;2021.0;S;N;Alto;N;0.5;1.0;0.05
135;Aceptado;18/08/2021;2021.0;S;S;Alto;N;0.5;0.0;0.2
135;Aceptado;;2021.0;N;N;Bajo;N;1.0;0.6666666666666666;0.0
135;Pendiente;23/08/2021;2021.0;S;S;Alto;N;0.5;0.0;0.3
135;Aceptado;;2021.0;N;N;Bajo;N;0.5;0.6666666666666666;0.0
135;Aceptado;;2021.0;N;N;Alto;N;1.0;0.0;25
135;Pendiente;;2021.0;N;N;Bajo;N;0.5;0.3333333333333333;0.0
135;Pendiente;;2021.0;S;N;Alto;N;1.0;0.6666666666666666;0.05
135;Pendiente;;2021.0;N;N;Medio;N;0.5;0.0;25
135;Aceptado;;2021.0;S;N;Alto;N;0.5;0.0;75
135;Pendiente;;2021.0;S;S;Medio;N;0.5;0.6666666666666666;225
135;Aceptado;;2021.0;S;N;Medio;N;1.0;0.0;0.05
135;Aceptado;;2021.0;N;N;Bajo;N;0.0;0.0;0.0
135;Pendiente;18/08/2021;2021.0;S;S;Alto;N;0.5;0.3333333333333333;0.25
135;Aceptado;18/08/2021;2021.0;S;S;Medio;N;0.5;0.3333333333333333;0.2
135;Aceptado;;2021.0;S;N;Alto;N;0.5;0.0;0.05
135;Aceptado;20/08/2021;2021.0;S;S;Medio;N;0.5;0.0;125
135;Aceptado;;2021.0;S;S;Alto;N;0.5;0.0;0.15
135;Pendiente;;2021.0;S;N;Medio;N;1.0;0.6666666666666666;75
135;Aceptado;16/12/2021;2021.0;S;S;Alto;N;0.5;0.3333333333333333;0.25
135;Aceptado;;2021.0;S;N;Alto;N;0.5;0.6666666666666666;75
135;Aceptado;;2021.0;N;N;Bajo;N;1.0;0.3333333333333333;0.0
135;Aceptado;18/08/2021;2021.0;S;S;Alto;N;0.5;0.0;175
135;Aceptado;;2021.0;S;N;Medio;N;1.0;0.6666666666666666;0.05
135;Aceptado;18/08/2021;2021.0;S;S;Alto;N;0.5;0.6666666666666666;0.35
135;Aceptado;21/08/2021;2021.0;S;S;Medio;N;1.0;0.6666666666666666;0.5
135;Pendiente;;2021.0;S;N;Medio;N;0.5;0.0;0.05
135;Pendiente;19/08/2021;2021.0;S;S;Alto;N;0.5;0.0;175
135;Aceptado;03/08/2021;2021.0;S;N;Alto;N;0.5;0.3333333333333333;75
135;Pendiente;;2021.0;N;N;Bajo;N;0.5;0.0;0.0
135;Pendiente;17/12/2021;2021.0;S;S;Alto;N;1.0;0.0;0.65
135;Pendiente;;2021.0;S;N;Alto;N;1.0;0.0;75
135;Pendiente;;2021.0;S;N;Alto;N;0.5;0.0;75
135;Aceptado;;2021.0;N;N;Bajo;N;0.5;0.3333333333333333;0.0
135;Pendiente;18/08/2021;2021.0;S;S;Medio;N;1.0;0.3333333333333333;0.2
135;Pendiente;;2021.0;N;N;Medio;N;0.0;0.0;25
135;Pendiente;;2021.0;S;N;Alto;N;0.5;0.0;75
135;Aceptado;;2021.0;S;N;Medio;N;1.0;0.0;0.05
135;Aceptado;;2021.0;S;N;Medio;N;0.0;0.3333333333333333;0.05
135;Aceptado;;2021.0;N;N;Alto;N;0.5;0.3333333333333333;25
135;Pendiente;;2021.0;N;N;Alto;N;1.0;0.0;25
135;Aceptado;;2021.0;S;N;Alto;N;0.5;0.3333333333333333;0.05
135;Pendiente;;2021.0;S;N;Alto;A;0.5;1.0;75
135;Pendiente;;2021.0;N;N;Alto;N;0.5;0.3333333333333333;25
135;Aceptado;;2021.0;N;N;Medio;N;0.0;0.0;25
135;Aceptado;;2021.0;S;N;Alto;N;0.5;0.3333333333333333;0.05
135;Pendiente;03/08/2021;2021.0;S;S;Alto;N;0.5;0.0;125
135;Pendiente;;2021.0;S;N;Medio;N;1.0;0.0;0.05
135;Aceptado;23/08/2021;2021.0;S;N;Alto;N;0.5;0.0;0.1
135;Aceptado;;2021.0;N;N;Medio;N;0.0;1.0;25
135;Pendiente;;2021.0;N;N;Bajo;N;1.0;0.0;0.0
135;Aceptado;;2021.0;S;N;Alto;N;0.5;0.0;0.1
135;Pendiente;19/08/2021;2021.0;S;S;Alto;N;0.5;0.3333333333333333;375
135;Pendiente;23/08/2021;2021.0;S;S;Alto;N;0.5;0.0;275
135;Pendiente;;2021.0;S;N;Medio;N;0.5;0.0;0.05
135;Pendiente;23/08/2021;2021.0;S;S;Alto;N;1.0;0.0;0.15
135;Aceptado;;2021.0;S;N;Alto;N;0.5;0.0;0.05
135;Aceptado;;2021.0;S;N;Medio;N;0.5;0.3333333333333333;0.1
135;Aceptado;;2021.0;N;N;Alto;N;0.5;0.0;25
135;Aceptado;;2021.0;S;N;Medio;N;0.0;0.6666666666666666;0.05
135;Aceptado;;2021.0;S;S;Medio;N;1.0;0.0;0.3
135;Aceptado;;2021.0;S;N;Medio;N;0.5;0.0;0.05
135;Aceptado;;2021.0;S;N;Medio;N;0.5;0.0;0.05
135;Aceptado;;2021.0;S;N;Alto;N;0.5;0.0;0.05
135;Aceptado;18/08/2021;2021.0;S;S;Alto;N;0.5;0.3333333333333333;0.2
135;Aceptado;17/08/2021;2021.0;S;S;Alto;N;1.0;0.0;225
135;Aceptado;;2021.0;N;N;Bajo;N;0.0;0.0;0.0
135;Aceptado;;2021.0;S;N;Medio;N;0.5;0.0;0.1
135;Pendiente;23/08/2021;2021.0;S;S;Medio;N;1.0;0.0;0.5
135;Aceptado;20/08/2021;2021.0;S;N;Alto;N;1.0;0.0;0.1
135;Pendiente;;2021.0;S;S;Medio;N;0.5;0.6666666666666666;275
135;Pendiente;20/08/2021;2021.0;S;N;Alto;N;0.5;0.0;0.1
135;Pendiente;04/08/2021;2021.0;S;N;Medio;N;0.5;0.0;75
135;Aceptado;;2021.0;S;N;Medio;N;0.5;0.0;75
135;Aceptado;;2021.0;S;S;Alto;N;1.0;0.0;125
135;Pendiente;18/08/2021;2021.0;S;N;Alto;N;0.5;0.3333333333333333;0.1
135;Aceptado;;2021.0;N;N;Medio;N;1.0;0.0;25
135;Pendiente;;2021.0;S;N;Medio;N;1.0;0.0;0.05
135;Aceptado;07/08/2021;2021.0;S;S;Medio;N;1.0;0.3333333333333333;0.65
135;Aceptado;;2021.0;S;N;Medio;N;0.5;0.0;0.05
135;Pendiente;23/08/2021;2021.0;S;S;Alto;N;0.5;0.0;125
135;Pendiente;;2021.0;N;N;Bajo;N;0.5;0.0;0.0
135;Aceptado;23/08/2021;2021.0;S;S;Medio;N;0.5;0.3333333333333333;0.35
135;Aceptado;;2021.0;S;N;Alto;N;0.0;1.0;0.1
135;Aceptado;23/08/2021;2021.0;S;S;Alto;N;0.0;0.0;0.15
135;Aceptado;18/08/2021;2021.0;S;S;Medio;N;1.0;0.0;275
135;Aceptado;;2021.0;S;N;Alto;N;0.5;0.0;0.1
135;Pendiente;;2021.0;S;N;Alto;N;0.5;0.0;0.05
135;Pendiente;;2021.0;S;S;Alto;N;0.5;0.3333333333333333;0.15
135;Pendiente;18/08/2021;2021.0;S;S;Alto;N;1.0;0.0;225
135;Aceptado;19/08/2021;2021.0;S;S;Alto;N;0.5;0.0;0.2
135;Pendiente;;2021.0;S;N;Alto;N;1.0;0.0;75
135;Pendiente;18/08/2021;2021.0;S;S;Alto;N;1.0;0.0;225
135;Aceptado;;2021.0;S;N;Medio;N;0.5;0.0;0.1
143;Pendiente;;2021.0;S;N;Alto;N;1.0;0.0;0.05
143;Pendiente;;2021.0;N;N;Bajo;N;0.5;0.3333333333333333;0.0
143;Pendiente;;2021.0;S;N;Alto;N;0.5;0.0;0.05
143;Aceptado;;2021.0;S;S;Alto;N;0.5;0.3333333333333333;125
143;Pendiente;;2021.0;S;S;Alto;N;1.0;0.6666666666666666;0.23809523809523808
143;Pendiente;;2021.0;N;N;Bajo;N;0.5;0.0;0.0
143;Pendiente;17/08/2021;2021.0;S;S;Medio;N;0.5;0.0;0.23809523809523808
143;Aceptado;;2021.0;N;N;Bajo;N;0.5;0.3333333333333333;0.0
143;Aceptado;;2021.0;N;N;Alto;N;0.5;0.0;25
143;Pendiente;;2021.0;S;S;Medio;I;1.0;0.3333333333333333;0.2
143;Pendiente;;2021.0;N;N;Alto;N;1.0;0.0;25
143;Aceptado;;2021.0;N;N;Alto;N;1.0;0.3333333333333333;25
143;Aceptado;05/08/2021;2021.0;S;S;Medio;N;1.0;0.0;0.2
143;Pendiente;05/08/2021;2021.0;S;S;Medio;N;1.0;0.0;0.2
143;Pendiente;;2021.0;N;N;Bajo;N;0.5;0.6666666666666666;0.0
143;Pendiente;;2021.0;N;N;Alto;N;0.0;0.0;25
143;Aceptado;;2021.0;S;N;Alto;N;1.0;0.0;0.047619047619047616
143;Aceptado;23/08/2021;2021.0;S;S;Medio;N;1.0;0.0;0.14285714285714285
143;Pendiente;;2021.0;S;N;Medio;N;0.0;0.0;0.047619047619047616
143;Aceptado;;2021.0;N;N;Bajo;N;0.5;0.0;0.05
143;Pendiente;;2021.0;S;S;Alto;N;0.5;0.0;0.2619047619047619
143;Aceptado;;2021.0;S;S;Medio;N;0.5;0.0;0.0
143;Pendiente;23/08/2021;2021.0;S;N;Alto;N;0.5;0.0;0.047619047619047616
143;Pendiente;;2021.0;S;S;Medio;N;0.5;0.0;0.07142857142857142
143;Aceptado;;2021.0;S;S;Alto;N;0.5;0.0;0.023809523809523808
143;Pendiente;;2021.0;S;N;Medio;N;1.0;0.0;0.38095238095238093
143;Aceptado;;2021.0;S;S;Alto;N;0.0;0.3333333333333333;0.047619047619047616
143;Pendiente;;2021.0;S;N;Alto;N;1.0;0.6666666666666666;0.0
143;Pendiente;;2021.0;N;N;Bajo;N;0.5;0.3333333333333333;0.11904761904761904
143;Pendiente;;2021.0;S;S;Alto;N;0.0;0.0;0.047619047619047616
143;Pendiente;20/08/2021;2021.0;S;N;Medio;N;0.5;0.0;0.023809523809523808
143;Pendiente;;2021.0;S;S;Alto;N;1.0;0.0;0.0
143;Aceptado;;2021.0;S;S;Medio;N;1.0;0.0;0.0
143;Pendiente;;2021.0;S;N;Medio;N;0.5;0.6666666666666666;0.09523809523809523
143;Pendiente;;2021.0;S;S;Alto;N;0.5;0.0;0.023809523809523808
143;Aceptado;;2021.0;S;N;Alto;N;0.0;0.0;0.35714285714285715
143;Aceptado;;2021.0;N;N;Bajo;N;0.5;0.0;0.14285714285714285
143;Pendiente;;2021.0;S;S;Alto;N;0.5;0.3333333333333333;0.0
143;Pendiente;;2021.0;S;N;Alto;N;1.0;0.6666666666666666;0.11904761904761904
143;Aceptado;;2021.0;S;N;Alto;N;1.0;0.0;0.07142857142857142
143;Pendiente;;2021.0;S;S;Medio;N;0.5;0.0;0.023809523809523808
143;Pendiente;16/12/2021;2021.0;S;N;Medio;N;0.5;0.0;0.047619047619047616
143;Pendiente;;2021.0;N;N;Bajo;N;0.5;0.0;0.11904761904761904
143;Aceptado;;2021.0;S;S;Alto;N;0.0;0.3333333333333333;0.07142857142857142
143;Aceptado;;2021.0;S;S;Medio;N;1.0;0.6666666666666666;0.047619047619047616
143;Pendiente;;2021.0;S;N;Alto;N;1.0;0.0;0.14285714285714285
143;Pendiente;;2021.0;S;S;Medio;N;1.0;0.3333333333333333;0.023809523809523808
143;Aceptado;;2021.0;S;S;Alto;N;0.0;0.0;0.0
143;Pendiente;;2021.0;S;N;Medio;N;0.5;0.0;0.09523809523809523
143;Pendiente;;2021.0;S;S;Alto;N;0.5;0.0;0.42857142857142855
143;Pendiente;;2021.0;S;N;Alto;N;0.5;0.0;0.047619047619047616
143;Aceptado;;2021.0;N;N;Bajo;N;0.5;0.0;0.14285714285714285
143;Aceptado;;2021.0;S;S;Alto;N;0.5;0.0;0.047619047619047616
143;Aceptado;23/08/2021;2021.0;S;N;Medio;N;0.5;0.0;0.05
143;Pendiente;;2021.0;S;S;Alto;N;1.0;0.0;0.2619047619047619
143;Aceptado;;2021.0;S;S;Medio;N;0.0;0.0;0.0
143;Pendiente;;2021.0;S;N;Medio;N;1.0;0.0;0.047619047619047616
143;Aceptado;;2021.0;S;S;Alto;N;0.5;0.0;0.07142857142857142
143;Aceptado;;2021.0;S;N;Alto;N;0.0;0.0;0.023809523809523808
143;Aceptado;;2021.0;N;N;Bajo;N;0.5;0.0;0.38095238095238093
143;Aceptado;;2021.0;S;S;Alto;N;1.0;0.0;0.047619047619047616
143;Aceptado;;2021.0;S;N;Alto;N;1.0;1.0;0.0
143;Aceptado;;2021.0;S;N;Alto;N;0.5;0.6666666666666666;0.11904761904761904
143;Aceptado;;2021.0;S;S;Medio;N;0.5;0.0;0.047619047619047616
143;Aceptado;;2021.0;S;N;Medio;N;0.0;0.0;0.023809523809523808
143;Aceptado;20/08/2021;2021.0;N;N;Bajo;N;0.5;0.3333333333333333;0.0
143;Aceptado;;2021.0;S;S;Alto;N;0.5;0.0;0.0
143;Pendiente;;2021.0;S;S;Medio;N;1.0;0.3333333333333333;0.09523809523809523
143;Aceptado;19/08/2021;2021.0;S;N;Alto;N;1.0;0.0;0.023809523809523808
143;Aceptado;;2021.0;S;S;Medio;N;0.5;0.0;0.35714285714285715
143;Aceptado;;2021.0;S;S;Alto;N;0.5;0.0;0.14285714285714285
143;Aceptado;20/08/2021;2021.0;S;N;Medio;N;0.5;0.0;0.0
143;Pendiente;03/08/2021;2021.0;S;S;Alto;N;0.0;0.3333333333333333;0.11904761904761904
143;Aceptado;;2021.0;S;N;Alto;N;1.0;0.3333333333333333;0.07142857142857142
143;Aceptado;;2021.0;N;N;Bajo;N;1.0;0.0;0.023809523809523808
143;Pendiente;19/08/2021;2021.0;S;S;Alto;N;1.0;0.0;0.047619047619047616
143;Pendiente;;2021.0;S;N;Medio;N;0.0;0.0;0.11904761904761904
143;Aceptado;05/08/2021;2021.0;S;S;Alto;N;0.5;0.0;0.07142857142857142
143;Pendiente;;2021.0;S;S;Medio;N;0.5;0.0;0.047619047619047616
143;Pendiente;;2021.0;S;N;Medio;N;0.5;0.6666666666666666;0.14285714285714285
147;Aceptado;23/08/2021;2021.0;S;S;Alto;N;0.5;0.0;0.023809523809523808
147;Aceptado;;2021.0;S;N;Alto;N;0.5;0.0;0.0
147;Aceptado;;2021.0;N;N;Bajo;N;0.5;0.3333333333333333;0.09523809523809523
147;Pendiente;20/08/2021;2021.0;S;S;Alto;N;1.0;0.3333333333333333;0.42857142857142855
147;Pendiente;;2021.0;S;N;Alto;N;0.0;0.3333333333333333;0.047619047619047616
147;Pendiente;;2021.0;S;N;Alto;N;1.0;0.3333333333333333;0.14285714285714285
147;Pendiente;;2021.0;S;S;Medio;N;0.5;0.0;0.047619047619047616
147;Pendiente;;2021.0;S;N;Medio;N;0.0;0.6666666666666666;0.05
147;Aceptado;;2021.0;N;N;Bajo;N;0.5;0.0;0.2619047619047619
147;Pendiente;18/08/2021;2021.0;S;S;Alto;N;1.0;0.3333333333333333;0.0
147;Pendiente;;2021.0;S;S;Medio;N;1.0;0.3333333333333333;0.047619047619047616
147;Aceptado;;2021.0;S;N;Alto;N;0.5;0.6666666666666666;0.07142857142857142
147;Aceptado;;2021.0;S;S;Medio;N;0.5;0.0;0.023809523809523808
147;Pendiente;20/08/2021;2021.0;S;S;Alto;N;0.0;0.0;0.38095238095238093
147;Aceptado;;2021.0;S;N;Medio;N;0.5;0.3333333333333333;0.047619047619047616
147;Aceptado;;2021.0;S;S;Alto;N;0.5;0.0;0.0
147;Pendiente;18/08/2021;2021.0;S;N;Alto;N;1.0;0.0;0.11904761904761904
147;Pendiente;05/08/2021;2021.0;N;N;Bajo;N;1.0;0.0;0.047619047619047616
147;Pendiente;20/08/2021;2021.0;S;S;Alto;N;0.5;0.0;0.023809523809523808
147;Aceptado;;2021.0;S;N;Medio;N;0.5;0.0;0.0
147;Pendiente;;2021.0;S;S;Alto;N;0.5;0.0;0.0
147;Pendiente;;2021.0;S;S;Medio;N;0.0;0.3333333333333333;0.09523809523809523
147;Pendiente;20/08/2021;2021.0;S;N;Medio;N;1.0;0.0;0.023809523809523808
147;Pendiente;;2021.0;S;S;Alto;N;1.0;0.6666666666666666;0.35714285714285715
147;Pendiente;05/08/2021;2021.0;S;N;Alto;N;0.0;0.0;0.14285714285714285
147;Aceptado;23/08/2021;2021.0;N;N;Bajo;N;0.5;0.0;0.0
147;Aceptado;;2021.0;S;S;Alto;N;0.5;0.6666666666666666;0.11904761904761904
147;Aceptado;;2021.0;S;N;Alto;N;0.5;0.0;0.07142857142857142
147;Aceptado;20/08/2021;2021.0;S;N;Alto;N;0.5;0.0;0.023809523809523808
147;Aceptado;;2021.0;S;S;Medio;N;0.5;0.3333333333333333;0.047619047619047616
147;Pendiente;;2021.0;S;N;Medio;N;0.5;0.3333333333333333;0.11904761904761904
147;Aceptado;;2021.0;N;N;Bajo;N;1.0;0.0;0.07142857142857142
147;Aceptado;23/08/2021;2021.0;S;S;Alto;N;0.0;0.0;0.047619047619047616
147;Pendiente;;2021.0;S;S;Medio;N;1.0;0.0;0.14285714285714285
147;Pendiente;23/08/2021;2021.0;S;N;Alto;N;0.5;0.0;0.023809523809523808
147;Pendiente;;2021.0;S;S;Medio;N;0.0;0.3333333333333333;0.0
147;Pendiente;;2021.0;S;S;Alto;N;0.5;0.6666666666666666;0.09523809523809523
147;Pendiente;;2021.0;S;N;Medio;N;1.0;0.0;0.42857142857142855
147;Aceptado;;2021.0;S;S;Alto;N;1.0;0.0;0.047619047619047616
147;Pendiente;;2021.0;S;N;Alto;N;0.5;0.6666666666666666;0.14285714285714285
147;Aceptado;;2021.0;N;N;Bajo;N;0.5;0.0;0.047619047619047616
147;Aceptado;;2021.0;S;S;Alto;N;0.0;0.3333333333333333;0.05
147;Aceptado;;2021.0;S;N;Medio;N;0.5;0.6666666666666666;0.2619047619047619
147;Aceptado;;2021.0;S;S;Alto;N;0.5;0.0;0.0
147;Aceptado;;2021.0;S;S;Medio;N;1.0;0.6666666666666666;0.047619047619047616
147;Pendiente;;2021.0;S;N;Medio;N;1.0;0.0;0.07142857142857142
147;Pendiente;19/08/2021;2021.0;S;S;Alto;N;0.5;1.0;0.023809523809523808
147;Pendiente;05/08/2021;2021.0;S;N;Alto;N;0.5;0.3333333333333333;0.38095238095238093
147;Aceptado;;2021.0;N;N;Bajo;N;0.5;0.0;0.047619047619047616
147;Pendiente;19/08/2021;2021.0;S;S;Alto;N;0.0;0.3333333333333333;0.0
147;Pendiente;;2021.0;S;N;Alto;N;1.0;0.3333333333333333;0.11904761904761904
147;Aceptado;;2021.0;S;N;Alto;N;1.0;0.6666666666666666;0.047619047619047616
147;Pendiente;;2021.0;S;S;Medio;N;1.0;0.3333333333333333;0.023809523809523808
147;Aceptado;;2021.0;S;N;Medio;N;0.0;0.0;0.0
147;Pendiente;20/12/2021;2021.0;N;N;Bajo;N;0.5;0.0;0.0
147;Aceptado;;2021.0;S;S;Alto;N;0.5;0.0;0.09523809523809523
147;Aceptado;;2021.0;S;S;Medio;N;0.5;0.0;0.023809523809523808
147;Pendiente;;2021.0;S;N;Alto;N;0.5;0.0;0.35714285714285715
147;Aceptado;15/12/2021;2021.0;S;S;Medio;N;0.5;0.0;0.14285714285714285
147;Aceptado;;2021.0;S;S;Alto;N;0.5;0.0;0.0
147;Aceptado;;2021.0;S;N;Medio;N;1.0;0.3333333333333333;0.11904761904761904
147;Aceptado;;2021.0;S;S;Alto;N;0.0;0.0;0.07142857142857142
147;Pendiente;23/08/2021;2021.0;S;N;Alto;N;1.0;0.0;0.023809523809523808
147;Pendiente;;2021.0;N;N;Bajo;N;0.5;0.0;0.047619047619047616
147;Pendiente;;2021.0;S;S;Alto;N;0.0;0.6666666666666666;0.11904761904761904
147;Pendiente;19/08/2021;2021.0;S;N;Medio;N;0.5;0.6666666666666666;0.07142857142857142
147;Aceptado;;2021.0;S;S;Alto;N;1.0;0.0;0.047619047619047616
147;Pendiente;;2021.0;S;S;Medio;N;1.0;0.3333333333333333;0.14285714285714285
147;Aceptado;;2021.0;S;N;Medio;N;0.5;0.0;0.023809523809523808
147;Aceptado;;2021.0;S;S;Alto;N;0.5;0.3333333333333333;0.0
147;Pendiente;;2021.0;S;N;Alto;N;0.0;0.0;0.09523809523809523
147;Aceptado;;2021.0;S;S;Alto;N;0.5;0.0;0.42857142857142855
147;Pendiente;23/08/2021;2021.0;S;N;Medio;N;0.5;0.6666666666666666;0.047619047619047616
147;Aceptado;;2021.0;S;S;Alto;N;1.0;0.0;0.14285714285714285
147;Pendiente;;2021.0;S;N;Alto;N;1.0;0.0;0.047619047619047616
147;Aceptado;;2021.0;N;N;Bajo;N;0.5;0.6666666666666666;0.05
147;Aceptado;;2021.0;S;S;Alto;N;0.5;0.6666666666666666;0.2619047619047619
147;Aceptado;;2021.0;S;N;Medio;N;0.5;0.0;0.0
147;Pendiente;;2021.0;S;S;Alto;N;0.0;0.3333333333333333;0.047619047619047616
147;Aceptado;23/08/2021;2021.0;S;S;Medio;N;1.0;0.3333333333333333;0.07142857142857142
147;Aceptado;;2021.0;S;N;Medio;N;1.0;0.0;0.023809523809523808
147;Pendiente;;2021.0;S;S;Alto;N;1.0;0.6666666666666666;0.38095238095238093
147;Aceptado;27/02/2021;2021.0;S;N;Alto;N;0.0;0.0;0.047619047619047616
147;Aceptado;;2021.0;S;N;Medio;N;0.5;0.0;0.0
147;Aceptado;;2021.0;S;S;Alto;N;0.5;0.0;0.11904761904761904
147;Aceptado;;2021.0;N;N;Bajo;N;0.5;1.0;0.047619047619047616
147;Aceptado;;2021.0;S;N;Alto;N;0.5;0.3333333333333333;0.023809523809523808
147;Pendiente;;2021.0;S;S;Medio;N;0.5;0.3333333333333333;0.0
147;Aceptado;20/12/2021;2021.0;S;N;Alto;N;0.5;0.0;0.0
147;Pendiente;;2021.0;N;N;Alto;N;1.0;0.3333333333333333;0.09523809523809523
147;Pendiente;;2021.0;S;S;Alto;N;0.0;0.0;0.023809523809523808
147;Aceptado;;2021.0;N;N;Bajo;N;1.0;0.3333333333333333;0.35714285714285715
147;Pendiente;;2021.0;S;N;Medio;N;0.5;0.0;0.14285714285714285
147;Pendiente;;2021.0;S;N;Alto;N;0.0;0.6666666666666666;0.0
147;Pendiente;;2021.0;N;N;Bajo;N;0.5;0.3333333333333333;0.11904761904761904
147;Aceptado;;2021.0;S;N;Medio;N;1.0;0.0;0.07142857142857142
147;Pendiente;;2021.0;S;N;Alto;N;1.0;0.0;0.023809523809523808
147;Aceptado;;2021.0;S;N;Alto;N;0.5;0.0;0.047619047619047616
147;Aceptado;20/08/2021;2021.0;S;N;Medio;N;0.5;0.0;0.11904761904761904
147;Pendiente;;2021.0;S;S;Medio;N;0.0;0.0;0.07142857142857142
147;Pendiente;;2021.0;S;S;Medio;N;0.5;0.3333333333333333;0.047619047619047616
147;Pendiente;;2021.0;S;N;Alto;N;0.5;0.0;0.14285714285714285
147;Pendiente;23/08/2021;2021.0;S;N;Medio;N;1.0;0.0;0.023809523809523808
147;Pendiente;;2021.0;S;N;Alto;N;1.0;0.0;0.0
147;Aceptado;23/08/2021;2021.0;S;N;Alto;N;0.5;0.0;0.09523809523809523
147;Aceptado;;2021.0;N;N;Bajo;N;0.5;0.6666666666666666;0.42857142857142855
147;Aceptado;;2021.0;N;N;Bajo;N;0.5;0.0;0.047619047619047616
147;Aceptado;;2021.0;S;N;Alto;N;0.0;0.0;0.14285714285714285
147;Pendiente;23/08/2021;2021.0;S;S;Medio;N;1.0;0.6666666666666666;0.047619047619047616
147;Pendiente;;2021.0;S;N;Alto;N;0.5;0.0;0.05
147;Aceptado;;2021.0;N;N;Bajo;N;0.0;0.3333333333333333;0.2619047619047619
147;Pendiente;;2021.0;S;N;Alto;N;1.0;0.6666666666666666;0.0
147;Pendiente;20/08/2021;2021.0;S;S;Alto;N;0.0;0.6666666666666666;0.047619047619047616
147;Pendiente;;2021.0;S;S;Alto;N;1.0;0.0;0.07142857142857142
147;Aceptado;20/08/2021;2021.0;S;N;Medio;N;0.5;0.0;0.023809523809523808
147;Aceptado;;2021.0;S;S;Alto;N;0.5;0.0;0.38095238095238093
147;Aceptado;;2021.0;N;N;Bajo;N;0.5;0.6666666666666666;0.047619047619047616
147;Aceptado;20/08/2021;2021.0;S;N;Alto;N;0.5;0.3333333333333333;0.0
147;Aceptado;;2021.0;S;S;Medio;N;1.0;0.0;0.11904761904761904
147;Pendiente;05/08/2021;2021.0;S;N;Alto;N;1.0;0.0;0.047619047619047616
147;Pendiente;;2021.0;N;N;Alto;N;0.5;0.3333333333333333;0.023809523809523808
147;Aceptado;;2021.0;S;S;Alto;N;1.0;0.3333333333333333;0.0
147;Aceptado;;2021.0;N;N;Bajo;N;0.5;0.0;0.0
147;Pendiente;;2021.0;S;N;Medio;N;0.0;1.0;0.09523809523809523
147;Aceptado;;2021.0;S;N;Alto;N;1.0;0.0;0.023809523809523808
147;Aceptado;;2021.0;N;N;Bajo;N;0.5;0.0;0.35714285714285715
147;Aceptado;;2021.0;S;N;Medio;N;0.5;0.0;0.14285714285714285
147;Aceptado;;2021.0;S;N;Alto;N;0.5;0.3333333333333333;0.0
147;Aceptado;;2021.0;S;N;Alto;N;0.0;0.0;0.11904761904761904
147;Aceptado;23/08/2021;2021.0;S;N;Medio;N;0.0;0.0;0.07142857142857142
147;Pendiente;;2021.0;S;S;Medio;N;0.5;0.6666666666666666;0.023809523809523808
