propuesta;regular;segundo_anio;rango_promedios;examenes_1er_semestre;avance_ingreso;avance_1er_semestre;avance_carrera;calidad_rndf_desp
135;S;S;Alto;N;0.5;0.0;0.2;A
135;N;N;Bajo;N;1.0;0.6666666666666666;0.0;P
135;S;S;Alto;N;0.5;0.0;0.3;A
135;N;N;Bajo;N;0.5;0.6666666666666666;0.0;P
135;N;N;Alto;N;1.0;0.0;25.0;A
135;N;N;Bajo;N;0.5;0.3333333333333333;0.0;P
135;S;N;Alto;N;1.0;0.6666666666666666;0.05;A
135;N;N;Medio;N;0.5;0.0;25.0;A
135;S;N;Alto;N;0.5;0.0;75.0;A
135;S;S;Medio;N;0.5;0.6666666666666666;225.0;A
135;S;N;Medio;N;1.0;0.0;0.05;A
135;N;N;Bajo;N;0.0;0.0;0.0;P
135;S;S;Alto;N;0.5;0.3333333333333333;0.25;A
135;S;S;Medio;N;0.5;0.3333333333333333;0.2;A
135;S;N;Alto;N;0.5;0.0;0.05;A
135;S;S;Medio;N;0.5;0.0;125.0;A
135;S;S;Alto;N;0.5;0.0;0.15;A
135;S;N;Medio;N;1.0;0.6666666666666666;75.0;A
135;S;S;Alto;N;0.5;0.3333333333333333;0.25;A
135;S;N;Alto;N;0.5;0.6666666666666666;75.0;A
135;N;N;Bajo;N;1.0;0.3333333333333333;0.0;P
135;S;S;Alto;N;0.5;0.0;175.0;A
135;S;N;Medio;N;1.0;0.6666666666666666;0.05;A
135;S;S;Alto;N;0.5;0.6666666666666666;0.35;A
135;S;S;Medio;N;1.0;0.6666666666666666;0.5;A
135;S;N;Medio;N;0.5;0.0;0.05;A
135;S;S;Alto;N;0.5;0.0;175.0;A
135;S;N;Alto;N;0.5;0.3333333333333333;75.0;A
135;N;N;Bajo;N;0.5;0.0;0.0;P
135;S;S;Alto;N;1.0;0.0;0.65;A
135;S;N;Alto;N;1.0;0.0;75.0;A
135;S;N;Alto;N;0.5;0.0;75.0;A
135;N;N;Bajo;N;0.5;0.3333333333333333;0.0;P
135;S;S;Medio;N;1.0;0.3333333333333333;0.2;A
135;N;N;Medio;N;0.0;0.0;25.0;A
135;S;N;Alto;N;0.5;0.0;75.0;A
135;S;N;Medio;N;1.0;0.0;0.05;A
135;S;N;Medio;N;0.0;0.3333333333333333;0.05;A
135;N;N;Alto;N;0.5;0.3333333333333333;25.0;A
135;N;N;Alto;N;1.0;0.0;25.0;A
135;S;N;Alto;N;0.5;0.3333333333333333;0.05;A
135;S;N;Alto;A;0.5;1.0;75.0;A
135;N;N;Alto;N;0.5;0.3333333333333333;25.0;A
135;N;N;Medio;N;0.0;0.0;25.0;A
135;S;N;Alto;N;0.5;0.3333333333333333;0.05;A
135;S;S;Alto;N;0.5;0.0;125.0;A
135;S;N;Medio;N;1.0;0.0;0.05;A
135;S;N;Alto;N;0.5;0.0;0.1;A
135;N;N;Medio;N;0.0;1.0;25.0;A
135;N;N;Bajo;N;1.0;0.0;0.0;P
135;S;N;Alto;N;0.5;0.0;0.1;A
135;S;S;Alto;N;0.5;0.3333333333333333;375.0;A
135;S;S;Alto;N;0.5;0.0;275.0;A
135;S;N;Medio;N;0.5;0.0;0.05;A
135;S;S;Alto;N;1.0;0.0;0.15;A
135;S;N;Alto;N;0.5;0.0;0.05;A
135;S;N;Medio;N;0.5;0.3333333333333333;0.1;A
135;N;N;Alto;N;0.5;0.0;25.0;A
135;S;N;Medio;N;0.0;0.6666666666666666;0.05;A
135;S;S;Medio;N;1.0;0.0;0.3;A
135;S;N;Medio;N;0.5;0.0;0.05;A
135;S;N;Medio;N;0.5;0.0;0.05;A
135;S;N;Alto;N;0.5;0.0;0.05;A
135;S;S;Alto;N;0.5;0.3333333333333333;0.2;A
135;S;S;Alto;N;1.0;0.0;225.0;A
135;N;N;Bajo;N;0.0;0.0;0.0;P
135;S;N;Medio;N;0.5;0.0;0.1;A
135;S;S;Medio;N;1.0;0.0;0.5;A
135;S;N;Alto;N;1.0;0.0;0.1;A
135;S;S;Medio;N;0.5;0.6666666666666666;275.0;A
135;S;N;Alto;N;0.5;0.0;0.1;A
135;S;N;Medio;N;0.5;0.0;75.0;A
135;S;N;Medio;N;0.5;0.0;75.0;A
135;S;S;Alto;N;1.0;0.0;125.0;A
135;S;N;Alto;N;0.5;0.3333333333333333;0.1;A
135;N;N;Medio;N;1.0;0.0;25.0;A
135;S;N;Medio;N;1.0;0.0;0.05;A
135;S;S;Medio;N;1.0;0.3333333333333333;0.65;A
135;S;N;Medio;N;0.5;0.0;0.05;A
135;S;S;Alto;N;0.5;0.0;125.0;A
135;N;N;Bajo;N;0.5;0.0;0.0;P
135;S;S;Medio;N;0.5;0.3333333333333333;0.35;A
135;S;N;Alto;N;0.0;1.0;0.1;A
135;S;S;Alto;N;0.0;0.0;0.15;A
135;S;S;Medio;N;1.0;0.0;275.0;A
135;S;N;Alto;N;0.5;0.0;0.1;A
135;S;N;Alto;N;0.5;0.0;0.05;A
135;S;S;Alto;N;0.5;0.3333333333333333;0.15;A
135;S;S;Alto;N;1.0;0.0;225.0;A
135;S;S;Alto;N;0.5;0.0;0.2;A
135;S;N;Alto;N;1.0;0.0;75.0;A
135;S;S;Alto;N;1.0;0.0;225.0;A
135;S;N;Medio;N;0.5;0.0;0.1;A
143;S;N;Alto;N;1.0;0.0;0.05;A
143;N;N;Bajo;N;0.5;0.3333333333333333;0.0;P
143;S;N;Alto;N;0.5;0.0;0.05;A
143;S;S;Alto;N;0.5;0.3333333333333333;125.0;A
143;S;S;Alto;N;1.0;0.6666666666666666;0.238095238095238;A
143;N;N;Bajo;N;0.5;0.0;0.0;P
143;S;S;Medio;N;0.5;0.0;0.238095238095238;A
143;N;N;Bajo;N;0.5;0.3333333333333333;0.0;P
143;N;N;Alto;N;0.5;0.0;25.0;A
143;S;S;Medio;I;1.0;0.3333333333333333;0.2;A
143;N;N;Alto;N;1.0;0.0;25.0;A
143;N;N;Alto;N;1.0;0.3333333333333333;25.0;A
143;S;S;Medio;N;1.0;0.0;0.2;A
143;S;S;Medio;N;1.0;0.0;0.2;A
143;N;N;Bajo;N;0.5;0.6666666666666666;0.0;P
143;N;N;Alto;N;0.0;0.0;25.0;A
143;S;N;Alto;N;1.0;0.0;0.0476190476190476;A
143;S;S;Medio;N;1.0;0.0;0.1428571428571428;A
143;S;N;Medio;N;0.0;0.0;0.0476190476190476;A
143;N;N;Bajo;N;0.5;0.0;0.05;A
143;S;S;Alto;N;0.5;0.0;0.2619047619047619;A
143;S;S;Medio;N;0.5;0.0;0.0;P
143;S;N;Alto;N;0.5;0.0;0.0476190476190476;A
143;S;S;Medio;N;0.5;0.0;0.0714285714285714;A
143;S;S;Alto;N;0.5;0.0;0.0238095238095238;P
143;S;N;Medio;N;1.0;0.0;0.3809523809523809;A
143;S;S;Alto;N;0.0;0.3333333333333333;0.0476190476190476;A
143;S;N;Alto;N;1.0;0.6666666666666666;0.0;P
143;N;N;Bajo;N;0.5;0.3333333333333333;0.119047619047619;A
143;S;S;Alto;N;0.0;0.0;0.0476190476190476;A
143;S;N;Medio;N;0.5;0.0;0.0238095238095238;A
143;S;S;Alto;N;1.0;0.0;0.0;A
143;S;S;Medio;N;1.0;0.0;0.0;P
143;S;N;Medio;N;0.5;0.6666666666666666;0.0952380952380952;A
143;S;S;Alto;N;0.5;0.0;0.0238095238095238;A
143;S;N;Alto;N;0.0;0.0;0.3571428571428571;A
143;N;N;Bajo;N;0.5;0.0;0.1428571428571428;A
143;S;S;Alto;N;0.5;0.3333333333333333;0.0;A
143;S;N;Alto;N;1.0;0.6666666666666666;0.119047619047619;A
143;S;N;Alto;N;1.0;0.0;0.0714285714285714;A
143;S;S;Medio;N;0.5;0.0;0.0238095238095238;P
143;S;N;Medio;N;0.5;0.0;0.0476190476190476;A
143;N;N;Bajo;N;0.5;0.0;0.119047619047619;A
143;S;S;Alto;N;0.0;0.3333333333333333;0.0714285714285714;A
143;S;S;Medio;N;1.0;0.6666666666666666;0.0476190476190476;A
143;S;N;Alto;N;1.0;0.0;0.1428571428571428;A
143;S;S;Medio;N;1.0;0.3333333333333333;0.0238095238095238;P
143;S;S;Alto;N;0.0;0.0;0.0;P
143;S;N;Medio;N;0.5;0.0;0.0952380952380952;A
143;S;S;Alto;N;0.5;0.0;0.4285714285714285;A
143;S;N;Alto;N;0.5;0.0;0.0476190476190476;A
143;N;N;Bajo;N;0.5;0.0;0.1428571428571428;A
143;S;S;Alto;N;0.5;0.0;0.0476190476190476;A
143;S;N;Medio;N;0.5;0.0;0.05;A
143;S;S;Alto;N;1.0;0.0;0.2619047619047619;A
143;S;S;Medio;N;0.0;0.0;0.0;P
143;S;N;Medio;N;1.0;0.0;0.0476190476190476;A
143;S;S;Alto;N;0.5;0.0;0.0714285714285714;A
143;S;N;Alto;N;0.0;0.0;0.0238095238095238;P
143;N;N;Bajo;N;0.5;0.0;0.3809523809523809;A
143;S;S;Alto;N;1.0;0.0;0.0476190476190476;A
143;S;N;Alto;N;1.0;1.0;0.0;P
143;S;N;Alto;N;0.5;0.6666666666666666;0.119047619047619;A
143;S;S;Medio;N;0.5;0.0;0.0476190476190476;A
143;S;N;Medio;N;0.0;0.0;0.0238095238095238;P
143;N;N;Bajo;N;0.5;0.3333333333333333;0.0;P
143;S;S;Alto;N;0.5;0.0;0.0;P
143;S;S;Medio;N;1.0;0.3333333333333333;0.0952380952380952;A
143;S;N;Alto;N;1.0;0.0;0.0238095238095238;A
143;S;S;Medio;N;0.5;0.0;0.3571428571428571;A
143;S;S;Alto;N;0.5;0.0;0.1428571428571428;A
143;S;N;Medio;N;0.5;0.0;0.0;A
143;S;S;Alto;N;0.0;0.3333333333333333;0.119047619047619;A
143;S;N;Alto;N;1.0;0.3333333333333333;0.0714285714285714;A
143;N;N;Bajo;N;1.0;0.0;0.0238095238095238;P
143;S;S;Alto;N;1.0;0.0;0.0476190476190476;A
143;S;N;Medio;N;0.0;0.0;0.119047619047619;A
143;S;S;Alto;N;0.5;0.0;0.0714285714285714;A
143;S;S;Medio;N;0.5;0.0;0.0476190476190476;A
143;S;N;Medio;N;0.5;0.6666666666666666;0.1428571428571428;A
147;S;S;Alto;N;0.5;0.0;0.0238095238095238;A
147;S;N;Alto;N;0.5;0.0;0.0;P
147;N;N;Bajo;N;0.5;0.3333333333333333;0.0952380952380952;A
147;S;S;Alto;N;1.0;0.3333333333333333;0.4285714285714285;A
147;S;N;Alto;N;0.0;0.3333333333333333;0.0476190476190476;A
147;S;N;Alto;N;1.0;0.3333333333333333;0.1428571428571428;A
147;S;S;Medio;N;0.5;0.0;0.0476190476190476;A
147;S;N;Medio;N;0.0;0.6666666666666666;0.05;A
147;N;N;Bajo;N;0.5;0.0;0.2619047619047619;A
147;S;S;Alto;N;1.0;0.3333333333333333;0.0;A
147;S;S;Medio;N;1.0;0.3333333333333333;0.0476190476190476;A
147;S;N;Alto;N;0.5;0.6666666666666666;0.0714285714285714;A
147;S;S;Medio;N;0.5;0.0;0.0238095238095238;P
147;S;S;Alto;N;0.0;0.0;0.3809523809523809;A
147;S;N;Medio;N;0.5;0.3333333333333333;0.0476190476190476;A
147;S;S;Alto;N;0.5;0.0;0.0;P
147;S;N;Alto;N;1.0;0.0;0.119047619047619;A
147;N;N;Bajo;N;1.0;0.0;0.0476190476190476;A
147;S;S;Alto;N;0.5;0.0;0.0238095238095238;A
147;S;N;Medio;N;0.5;0.0;0.0;P
147;S;S;Alto;N;0.5;0.0;0.0;A
147;S;S;Medio;N;0.0;0.3333333333333333;0.0952380952380952;A
147;S;N;Medio;N;1.0;0.0;0.0238095238095238;A
147;S;S;Alto;N;1.0;0.6666666666666666;0.3571428571428571;A
147;S;N;Alto;N;0.0;0.0;0.1428571428571428;A
147;N;N;Bajo;N;0.5;0.0;0.0;P
147;S;S;Alto;N;0.5;0.6666666666666666;0.119047619047619;A
147;S;N;Alto;N;0.5;0.0;0.0714285714285714;A
147;S;N;Alto;N;0.5;0.0;0.0238095238095238;A
147;S;S;Medio;N;0.5;0.3333333333333333;0.0476190476190476;A
147;S;N;Medio;N;0.5;0.3333333333333333;0.119047619047619;A
147;N;N;Bajo;N;1.0;0.0;0.0714285714285714;A
147;S;S;Alto;N;0.0;0.0;0.0476190476190476;A
147;S;S;Medio;N;1.0;0.0;0.1428571428571428;A
147;S;N;Alto;N;0.5;0.0;0.0238095238095238;A
147;S;S;Medio;N;0.0;0.3333333333333333;0.0;P
147;S;S;Alto;N;0.5;0.6666666666666666;0.0952380952380952;A
147;S;N;Medio;N;1.0;0.0;0.4285714285714285;A
147;S;S;Alto;N;1.0;0.0;0.0476190476190476;A
147;S;N;Alto;N;0.5;0.6666666666666666;0.1428571428571428;A
147;N;N;Bajo;N;0.5;0.0;0.0476190476190476;A
147;S;S;Alto;N;0.0;0.3333333333333333;0.05;A
147;S;N;Medio;N;0.5;0.6666666666666666;0.2619047619047619;A
147;S;S;Alto;N;0.5;0.0;0.0;P
147;S;S;Medio;N;1.0;0.6666666666666666;0.0476190476190476;A
147;S;N;Medio;N;1.0;0.0;0.0714285714285714;A
147;S;S;Alto;N;0.5;1.0;0.0238095238095238;A
147;S;N;Alto;N;0.5;0.3333333333333333;0.3809523809523809;A
147;N;N;Bajo;N;0.5;0.0;0.0476190476190476;A
147;S;S;Alto;N;0.0;0.3333333333333333;0.0;A
147;S;N;Alto;N;1.0;0.3333333333333333;0.119047619047619;A
147;S;N;Alto;N;1.0;0.6666666666666666;0.0476190476190476;A
147;S;S;Medio;N;1.0;0.3333333333333333;0.0238095238095238;P
147;S;N;Medio;N;0.0;0.0;0.0;P
147;N;N;Bajo;N;0.5;0.0;0.0;P
147;S;S;Alto;N;0.5;0.0;0.0952380952380952;A
147;S;S;Medio;N;0.5;0.0;0.0238095238095238;P
147;S;N;Alto;N;0.5;0.0;0.3571428571428571;A
147;S;S;Medio;N;0.5;0.0;0.1428571428571428;A
147;S;S;Alto;N;0.5;0.0;0.0;P
147;S;N;Medio;N;1.0;0.3333333333333333;0.119047619047619;A
147;S;S;Alto;N;0.0;0.0;0.0714285714285714;A
147;S;N;Alto;N;1.0;0.0;0.0238095238095238;A
147;N;N;Bajo;N;0.5;0.0;0.0476190476190476;A
147;S;S;Alto;N;0.0;0.6666666666666666;0.119047619047619;A
147;S;N;Medio;N;0.5;0.6666666666666666;0.0714285714285714;A
147;S;S;Alto;N;1.0;0.0;0.0476190476190476;A
147;S;S;Medio;N;1.0;0.3333333333333333;0.1428571428571428;A
147;S;N;Medio;N;0.5;0.0;0.0238095238095238;P
147;S;S;Alto;N;0.5;0.3333333333333333;0.0;A
147;S;N;Alto;N;0.0;0.0;0.0952380952380952;A
147;S;S;Alto;N;0.5;0.0;0.4285714285714285;A
147;S;N;Medio;N;0.5;0.6666666666666666;0.0476190476190476;A
147;S;S;Alto;N;1.0;0.0;0.1428571428571428;A
147;S;N;Alto;N;1.0;0.0;0.0476190476190476;A
147;N;N;Bajo;N;0.5;0.6666666666666666;0.05;A
147;S;S;Alto;N;0.5;0.6666666666666666;0.2619047619047619;A
147;S;N;Medio;N;0.5;0.0;0.0;P
147;S;S;Alto;N;0.0;0.3333333333333333;0.0476190476190476;A
147;S;S;Medio;N;1.0;0.3333333333333333;0.0714285714285714;A
147;S;N;Medio;N;1.0;0.0;0.0238095238095238;P
147;S;S;Alto;N;1.0;0.6666666666666666;0.3809523809523809;A
147;S;N;Alto;N;0.0;0.0;0.0476190476190476;A
147;S;N;Medio;N;0.5;0.0;0.0;P
147;S;S;Alto;N;0.5;0.0;0.119047619047619;A
147;N;N;Bajo;N;0.5;1.0;0.0476190476190476;A
147;S;N;Alto;N;0.5;0.3333333333333333;0.0238095238095238;P
147;S;S;Medio;N;0.5;0.3333333333333333;0.0;P
147;S;N;Alto;N;0.5;0.0;0.0;A
147;N;N;Alto;N;1.0;0.3333333333333333;0.0952380952380952;A
147;S;S;Alto;N;0.0;0.0;0.0238095238095238;A
147;N;N;Bajo;N;1.0;0.3333333333333333;0.3571428571428571;A
147;S;N;Medio;N;0.5;0.0;0.1428571428571428;A
147;S;N;Alto;N;0.0;0.6666666666666666;0.0;P
147;N;N;Bajo;N;0.5;0.3333333333333333;0.119047619047619;A
147;S;N;Medio;N;1.0;0.0;0.0714285714285714;A
147;S;N;Alto;N;1.0;0.0;0.0238095238095238;P
147;S;N;Alto;N;0.5;0.0;0.0476190476190476;A
147;S;N;Medio;N;0.5;0.0;0.119047619047619;A
147;S;S;Medio;N;0.0;0.0;0.0714285714285714;A
147;S;S;Medio;N;0.5;0.3333333333333333;0.0476190476190476;A
147;S;N;Alto;N;0.5;0.0;0.1428571428571428;A
147;S;N;Medio;N;1.0;0.0;0.0238095238095238;A
147;S;N;Alto;N;1.0;0.0;0.0;P
147;S;N;Alto;N;0.5;0.0;0.0952380952380952;A
147;N;N;Bajo;N;0.5;0.6666666666666666;0.4285714285714285;A
147;N;N;Bajo;N;0.5;0.0;0.0476190476190476;A
147;S;N;Alto;N;0.0;0.0;0.1428571428571428;A
147;S;S;Medio;N;1.0;0.6666666666666666;0.0476190476190476;A
147;S;N;Alto;N;0.5;0.0;0.05;A
147;N;N;Bajo;N;0.0;0.3333333333333333;0.2619047619047619;A
147;S;N;Alto;N;1.0;0.6666666666666666;0.0;P
147;S;S;Alto;N;0.0;0.6666666666666666;0.0476190476190476;A
147;S;S;Alto;N;1.0;0.0;0.0714285714285714;A
147;S;N;Medio;N;0.5;0.0;0.0238095238095238;A
147;S;S;Alto;N;0.5;0.0;0.3809523809523809;A
147;N;N;Bajo;N;0.5;0.6666666666666666;0.0476190476190476;A
147;S;N;Alto;N;0.5;0.3333333333333333;0.0;A
147;S;S;Medio;N;1.0;0.0;0.119047619047619;A
147;S;N;Alto;N;1.0;0.0;0.0476190476190476;A
147;N;N;Alto;N;0.5;0.3333333333333333;0.0238095238095238;P
147;S;S;Alto;N;1.0;0.3333333333333333;0.0;A
147;N;N;Bajo;N;0.5;0.0;0.0;P
147;S;N;Medio;N;0.0;1.0;0.0952380952380952;A
147;S;N;Alto;N;1.0;0.0;0.0238095238095238;P
147;N;N;Bajo;N;0.5;0.0;0.3571428571428571;A
147;S;N;Medio;N;0.5;0.0;0.1428571428571428;A
147;S;N;Alto;N;0.5;0.3333333333333333;0.0;P
147;S;N;Alto;N;0.0;0.0;0.119047619047619;A
147;S;N;Medio;N;0.0;0.0;0.0714285714285714;A
147;S;S;Medio;N;0.5;0.6666666666666666;0.0238095238095238;P
